Uniprot_ID,PDB_ID,nonpol_ID,chem_comp,smiles,inchikey,inchikey_skeleton,inchikey_stereochemistry
P9WIL5,1N2B,1N2B_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WIL5,1N2E,1N2E_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O58231,1X3L,1X3L_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P35557,1V4T,1V4T_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WID5,6C67,6C67_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96Q11,4X4W,4X4W_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P36639,3Q93,3Q93_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P36639,3WHW,3WHW_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P36639,3ZR0,3ZR0_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P36639,3ZR1,3ZR1_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9NUB1,3GLR,3GLR_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9NUB1,3GLT,3GLT_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9NUB1,3GLU,3GLU_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P49915,2VXO,2VXO_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9W1M7,2X6K,2X6K_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P49588,4XEO,4XEO_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P25051,1E4E,1E4E_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T60,2BRF,2BRF_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T66,1NUP,1NUP_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T66,1NUQ,1NUQ_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T66,1NUR,1NUR_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T66,1NUS,1NUS_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q96T66,1NUT,1NUT_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q61194,2B3R,2B3R_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q61194,7BI4,7BI4_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q61194,7BI6,7BI6_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P04806,3B8A,3B8A_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P23686,6VCX,6VCX_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P23686,6VCY,6VCY_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O95255,6BZS,6BZS_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O95255,6NLO,6NLO_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O95255,6P7F,6P7F_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O30297,1Z0U,1Z0U_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P38913,2WSI,2WSI_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P27616,1A48,1A48_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P27616,1OBD,1OBD_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P27616,1OBG,1OBG_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
G3I8R9,5O4P,5O4P_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
G3I8R9,6EOC,6EOC_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
G3I8R9,6EOE,6EOE_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
G3I8R9,6EOF,6EOF_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
B0F481,4A0F,4A0F_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
B0F481,4A0G,4A0G_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q6Z1J6,5EE3,5EE3_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q8RM03,5SVB,5SVB_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0A836,1JKJ,1JKJ_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q08220,1M0T,1M0T_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q08220,1M0W,1M0W_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P04807,1IG8,1IG8_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P09436,8WND,8WND_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9Y259,3FEG,3FEG_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q4Q0M0,5L16,5L16_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P09099,2ITM,2ITM_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9LY23,4FRF,4FRF_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0A6F3,1BU6,1BU6_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9Y6K1,3LLR,3LLR_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WQG9,1M44,1M44_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9HAC7,9BR7,9BR7_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9P2T1,2A7R,2A7R_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P17865,2RHH,2RHH_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P17865,2RHJ,2RHJ_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P17865,2VAM,2VAM_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P16688,4XB6,4XB6_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q03132,3EL6,3EL6_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P45568,1JVS,1JVS_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O60551,6PAU,6PAU_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
A7MAQ2,4TWL,4TWL_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
A7MAQ2,4TWM,4TWM_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9Q6P4,4O6C,4O6C_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9Q6P4,4O6D,4O6D_7,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P30038,3V9H,3V9H_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P57081,7U20,7U20_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O43236,6WB3,6WB3_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P20586,1D7L,1D7L_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9UTI3,4KVM,4KVM_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9UTI3,4KVO,4KVO_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q8CHT0,3V9J,3V9J_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P38238,6JP6,6JP6_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P38238,6JPL,6JPL_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O94609,4II2,4II2_8,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O94609,5KNL,5KNL_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O94609,5UM6,5UM6_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q03133,2HG4,2HG4_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0A9B6,2XF8,2XF8_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P15770,1NYT,1NYT_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
G4VJD6,3VCO,3VCO_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P22033,2XIJ,2XIJ_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P62491,1OIV,1OIV_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O13437,2FSS,2FSS_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0AFG6,1C4T,1C4T_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0AFG6,1E2O,1E2O_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O67577,1ZJR,1ZJR_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P48735,5GIS,5GIS_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
O00255,3U88,3U88_8,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
A0A348AAL1,4DIB,4DIB_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNX1,1DF7,1DF7_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0DMM9,1CJM,1CJM_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNX5,3TZ6,3TZ6_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNX5,3VOS,3VOS_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9BUT1,2AG5,2AG5_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9UBL3,4RIQ,4RIQ_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q09472,3I3J,3I3J_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q09472,3IO2,3IO2_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P39984,4PSX,4PSX_6,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q5SHZ8,7POA,7POA_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P15723,4XDS,4XDS_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P15723,6OI7,6OI7_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P15723,6OIV,6OIV_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P07623,7CBE,7CBE_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,1NXE,1NXE_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,1NXG,1NXG_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,1OWB,1OWB_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,1OWC,1OWC_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,4G6B,4G6B_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,4JAD,4JAD_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0ABH7,4JAE,4JAE_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9WUL7,1FZQ,1FZQ_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P46597,4A6D,4A6D_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P46597,4A6E,4A6E_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P07896,2X58,2X58_5,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P07896,3ZW8,3ZW8_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P07896,3ZW9,3ZW9_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P0A7I7,2BZ1,2BZ1_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P25858,4Z0H,4Z0H_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P25858,6QUN,6QUN_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P25858,6QUQ,6QUQ_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P08373,1MBT,1MBT_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P62820,3L0I,3L0I_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P28037,2O2P,2O2P_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P28037,2O2Q,2O2Q_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P28037,2O2R,2O2R_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNV1,6KDU,6KDU_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNV1,6KJM,6KJM_4,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P9WNV1,6KKV,6KKV_3,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
P10618,1CF2,1CF2_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q9W058,4KGB,4KGB_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
Q8IVS2,2C2N,2C2N_2,SO4,[O-]S(=O)(=O)[O-],QAOWNCQODCNURD-UHFFFAOYSA-L,QAOWNCQODCNURD,QAOWNCQODCNURD-UHFFFAOYSA
